country_id,country,country_iso3,age,age_imputed,age_cohort,gender_raw,gender,gender_male,education_level,higher_education,occupation_group,urbanization,urbanization_score,weight_national,weight_eu28,consumer_freq_raw,consumer_freq_label,consumer_freq_score,is_consumer,provider_freq_raw,provider_freq_label,provider_freq_score,is_provider,user_profile,is_prosumer,is_active_user,cons_sector_transport,cons_sector_accommodation,cons_sector_food_services,cons_sector_household_services,cons_sector_professional_services,cons_sector_collaborative_finance,consumer_sector_breadth,prov_sector_transport,prov_sector_accommodation,prov_sector_food_services,prov_sector_household_services,prov_sector_professional_services,prov_sector_collaborative_finance,provider_sector_breadth,total_sector_activity,active_in_transport,active_in_accommodation,active_in_food_services,active_in_household_services,active_in_professional_services,active_in_collaborative_finance,unique_sector_breadth,substitution_label,substitution_score,is_substitutor,adv_cheaper,adv_wider,adv_convenient,adv_ratings,adv_social,adv_exchange,adv_economic_score,adv_functional_score,adv_information_score,adv_social_score,disadv_q5_1,disadv_q5_2,disadv_q5_3,disadv_q5_4,disadv_q5_5,disadv_q5_6,prov_mot_q11_1,prov_mot_q11_2,prov_mot_q11_3,prov_mot_q11_4,prov_mot_q11_5,prov_mot_q11_6,prov_mot_q11_7,prov_mot_q11_8,prov_mot_economic,prov_mot_flexibility,prov_mot_innovation,prov_mot_sustainability,recommendation_raw,recommendation_label,recommend_high,recommend_positive,future_offer_intent
12,Austria,AUT,50,50,45-54,2,Female,0,20+ yrs (Higher Edu),1,Employee,Rural,1.0,0.9965,0.459906,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Coexists with Traditional,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,65,65,65+,1,Male,1,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Rural,1.0,1.2271,0.566333,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Coexists with Traditional,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,"No, not really",0,0,0
12,Austria,AUT,20,20,15-24,1,Male,1,Still Studying,0,Not Working / Retired / Student,Large Town,3.0,2.0684,0.954612,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,3,1,1,1,0,0,0,3,Complete Replacement,2,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
12,Austria,AUT,46,46,45-54,1,Male,1,16-19 yrs,0,Self-employed,Rural,1.0,0.9866,0.455337,3,Occasionally,2,1,4,Regularly,3,1,Prosumer,1,1,1,1,1,0,0,0,3,0,1,0,0,0,0,1,4,1,1,1,0,0,0,3,Partial Replacement,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,18,18,15-24,2,Female,0,Still Studying,0,Not Working / Retired / Student,Large Town,3.0,2.3308,1.075715,1,Never,0,0,3,Occasionally,2,1,Provider Only,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,Not Asked,0,0,0
12,Austria,AUT,51,51,45-54,2,Female,0,16-19 yrs,0,Employee,Rural,1.0,1.0206,0.471029,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,New Demand Created,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,65,65,65+,1,Male,1,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Large Town,3.0,0.6657,0.307235,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,No Substitution,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,"No, definitely not",0,0,0
12,Austria,AUT,45,45,45-54,1,Male,1,16-19 yrs,0,Self-employed,Small/Mid Town,2.0,0.9866,0.455337,1,Never,0,0,2,Once or few times,1,1,Provider Only,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,Not Asked,0,0,0
12,Austria,AUT,77,77,65+,2,Female,0,Up to 15 yrs,0,Not Working / Retired / Student,Small/Mid Town,2.0,0.6811,0.314342,2,Once or few times,1,1,3,Occasionally,2,1,Prosumer,1,1,0,1,0,1,0,0,2,1,1,0,1,0,1,4,6,1,1,0,1,0,1,4,New Demand Created,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1.0,"Yes, definitely",1,1,0
12,Austria,AUT,36,36,35-44,1,Male,1,20+ yrs (Higher Edu),1,Self-employed,Small/Mid Town,2.0,1.7434,0.804617,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Complete Replacement,2,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,"No, not really",0,0,0
12,Austria,AUT,48,48,45-54,2,Female,0,20+ yrs (Higher Edu),1,Employee,Small/Mid Town,2.0,0.9965,0.459906,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,No Substitution,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,"No, not really",0,0,0
12,Austria,AUT,76,76,65+,1,Male,1,20+ yrs (Higher Edu),1,Self-employed,Rural,1.0,0.4758,0.219592,3,Occasionally,2,1,3,Occasionally,2,1,Prosumer,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,3,3,1,1,0,1,0,0,3,Partial Replacement,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,32,32,25-34,2,Female,0,20+ yrs (Higher Edu),1,Self-employed,Small/Mid Town,2.0,1.755,0.809971,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,Coexists with Traditional,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
12,Austria,AUT,72,72,65+,2,Female,0,16-19 yrs,0,Not Working / Retired / Student,Large Town,3.0,0.6579,0.303635,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,DK/NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,63,63,55-64,1,Male,1,20+ yrs (Higher Edu),1,Self-employed,Rural,1.0,0.5782,0.266852,2,Once or few times,1,1,4,Regularly,3,1,Prosumer,1,1,1,1,0,0,0,0,2,0,1,0,1,1,0,3,5,1,1,0,1,1,0,4,Coexists with Traditional,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,70,70,65+,1,Male,1,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Rural,1.0,1.2271,0.566333,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Complete Replacement,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,42,42,35-44,1,Male,1,20+ yrs (Higher Edu),1,Self-employed,Small/Mid Town,2.0,1.0503,0.484736,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,1,1,0,1,0,3,0,0,0,0,0,0,0,3,0,1,1,0,1,0,3,Complete Replacement,2,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,62,62,55-64,2,Female,0,20+ yrs (Higher Edu),1,Self-employed,Large Town,3.0,0.4608,0.212669,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Substitution,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,"No, definitely not",0,0,0
12,Austria,AUT,37,37,35-44,1,Male,1,20+ yrs (Higher Edu),1,Employee,Small/Mid Town,2.0,1.5529,0.716697,2,Once or few times,1,1,2,Once or few times,1,1,Prosumer,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2,0,1,1,0,0,0,2,Partial Replacement,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,"Yes, definitely",1,1,0
12,Austria,AUT,17,17,15-24,1,Male,1,Still Studying,0,Not Working / Retired / Student,Large Town,3.0,2.0684,0.954612,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Partial Replacement,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,1
12,Austria,AUT,45,45,45-54,2,Female,0,16-19 yrs,0,Self-employed,Small/Mid Town,2.0,1.0206,0.471029,1,Never,0,0,2,Once or few times,1,1,Provider Only,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,,Not Asked,0,0,0
12,Austria,AUT,26,26,25-34,1,Male,1,Up to 15 yrs,0,Self-employed,Rural,1.0,1.7028,0.785879,2,Once or few times,1,1,2,Once or few times,1,1,Prosumer,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2,3,0,1,0,1,0,0,2,Coexists with Traditional,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,28,28,25-34,2,Female,0,Still Studying,0,Employee,Large Town,3.0,1.6009,0.73885,1,Never,0,0,2,Once or few times,1,1,Provider Only,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,3,3,1,0,1,1,0,0,3,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,,Not Asked,0,0,0
12,Austria,AUT,64,64,55-64,2,Female,0,16-19 yrs,0,Not Working / Retired / Student,Rural,1.0,0.7086,0.327034,1,Never,0,0,3,Occasionally,2,1,Provider Only,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,,Not Asked,0,0,0
12,Austria,AUT,66,66,65+,2,Female,0,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Rural,1.0,0.7432,0.343003,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,New Demand Created,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,"No, not really",0,0,0
12,Austria,AUT,38,38,35-44,1,Male,1,20+ yrs (Higher Edu),1,Self-employed,Small/Mid Town,2.0,1.5529,0.716697,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,2,Partial Replacement,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
12,Austria,AUT,19,19,15-24,1,Male,1,Up to 15 yrs,0,Manual Worker,Rural,1.0,1.8959,0.874999,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,Coexists with Traditional,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,0
12,Austria,AUT,70,70,65+,2,Female,0,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Large Town,3.0,0.6579,0.303635,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,Partial Replacement,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,31,31,25-34,2,Female,0,20+ yrs (Higher Edu),1,Employee,Large Town,3.0,1.6009,0.73885,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,3,1,1,1,0,0,0,3,Coexists with Traditional,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,67,67,65+,2,Female,0,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Small/Mid Town,2.0,0.5691,0.262652,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coexists with Traditional,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,40,40,35-44,1,Male,1,20+ yrs (Higher Edu),1,Employee,Rural,1.0,1.0503,0.484736,2,Once or few times,1,1,3,Occasionally,2,1,Prosumer,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Partial Replacement,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,0
12,Austria,AUT,20,20,15-24,1,Male,1,16-19 yrs,0,Not Working / Retired / Student,Large Town,3.0,2.0684,0.954612,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,3,1,1,1,0,0,0,3,Partial Replacement,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,0
12,Austria,AUT,18,18,15-24,2,Female,0,Still Studying,0,Not Working / Retired / Student,Small/Mid Town,2.0,2.4,1.107652,3,Occasionally,2,1,2,Once or few times,1,1,Prosumer,1,1,1,1,0,0,0,0,2,1,1,0,0,0,0,2,4,1,1,0,0,0,0,2,Coexists with Traditional,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1.0,"Yes, definitely",1,1,0
12,Austria,AUT,18,18,15-24,2,Female,0,Still Studying,0,Not Working / Retired / Student,Large Town,3.0,2.3308,1.075715,4,Regularly,3,1,1,Never,0,0,Consumer Only,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coexists with Traditional,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
12,Austria,AUT,34,34,25-34,1,Male,1,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Large Town,3.0,2.3607,1.089514,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,1,1,0,0,0,1,3,0,0,0,0,0,0,0,3,1,1,0,0,0,1,3,Coexists with Traditional,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,39,39,35-44,2,Female,0,16-19 yrs,0,Employee,Rural,1.0,1.797,0.829355,4,Regularly,3,1,3,Occasionally,2,1,Prosumer,1,1,0,0,0,1,0,1,2,0,0,0,1,0,0,1,3,0,0,0,1,0,1,2,Coexists with Traditional,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1.0,"Yes, definitely",1,1,0
12,Austria,AUT,16,16,15-24,2,Female,0,No Full-time Edu,0,Not Working / Retired / Student,Small/Mid Town,2.0,2.3308,1.075715,4,Regularly,3,1,1,Never,0,0,Consumer Only,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,New Demand Created,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,55,55,55-64,2,Female,0,20+ yrs (Higher Edu),1,Self-employed,Large Town,3.0,0.4608,0.212669,2,Once or few times,1,1,5,DK/NA,0,0,Consumer Only,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Complete Replacement,2,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,DK/NA,0,0,0
12,Austria,AUT,42,42,35-44,1,Male,1,20+ yrs (Higher Edu),1,Self-employed,Large Town,3.0,0.9547,0.440615,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Partial Replacement,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,50,50,45-54,2,Female,0,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Rural,1.0,1.5228,0.702805,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,New Demand Created,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,60,60,55-64,2,Female,0,Up to 15 yrs,0,Not Working / Retired / Student,Rural,1.0,1.0293,0.475044,1,Never,0,0,2,Once or few times,1,1,Provider Only,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
12,Austria,AUT,66,66,65+,2,Female,0,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Small/Mid Town,2.0,0.6811,0.314342,3,Occasionally,2,1,4,Regularly,3,1,Prosumer,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,New Demand Created,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,34,34,25-34,1,Male,1,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Small/Mid Town,2.0,2.6436,1.220079,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,2,New Demand Created,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,1
12,Austria,AUT,50,50,45-54,1,Male,1,20+ yrs (Higher Edu),1,Self-employed,Small/Mid Town,2.0,1.0503,0.484736,3,Occasionally,2,1,2,Once or few times,1,1,Prosumer,1,1,1,1,1,0,0,0,3,0,0,0,0,1,0,1,4,1,1,1,0,1,0,4,Coexists with Traditional,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,5.0,Some types only,0,0,0
12,Austria,AUT,23,23,15-24,1,Male,1,Up to 15 yrs,0,Employee,Small/Mid Town,2.0,1.3994,0.645854,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,Coexists with Traditional,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,"Yes, definitely",1,1,1
12,Austria,AUT,69,69,65+,1,Male,1,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Small/Mid Town,2.0,0.7326,0.338111,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,2,Partial Replacement,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
12,Austria,AUT,55,55,55-64,2,Female,0,20+ yrs (Higher Edu),1,Self-employed,Large Town,3.0,0.4608,0.212669,4,Regularly,3,1,2,Once or few times,1,1,Prosumer,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,3,1,1,1,0,0,0,3,Partial Replacement,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,71,71,65+,1,Male,1,16-19 yrs,0,Not Working / Retired / Student,Rural,1.0,0.5756,0.265652,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Partial Replacement,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,57,57,55-64,1,Male,1,16-19 yrs,0,Self-employed,Rural,1.0,0.5286,0.24396,1,Never,0,0,4,Regularly,3,1,Provider Only,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,Not Asked,0,0,0
12,Austria,AUT,50,50,45-54,1,Male,1,16-19 yrs,0,Employee,Rural,1.0,1.0503,0.484736,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Partial Replacement,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,63,63,55-64,1,Male,1,20+ yrs (Higher Edu),1,Employee,Small/Mid Town,2.0,0.5625,0.259606,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,Coexists with Traditional,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
12,Austria,AUT,22,22,15-24,2,Female,0,Still Studying,0,Not Working / Retired / Student,Small/Mid Town,2.0,2.4,1.107652,1,Never,0,0,2,Once or few times,1,1,Provider Only,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,,Not Asked,0,0,0
12,Austria,AUT,58,58,55-64,1,Male,1,16-19 yrs,0,Employee,Rural,1.0,0.51,0.235376,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,No Substitution,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
12,Austria,AUT,56,56,55-64,2,Female,0,20+ yrs (Higher Edu),1,Self-employed,Rural,1.0,0.5083,0.234592,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,No Substitution,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,"No, not really",0,0,0
12,Austria,AUT,47,47,45-54,1,Male,1,20+ yrs (Higher Edu),1,Employee,Large Town,3.0,0.9547,0.440615,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Coexists with Traditional,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,63,63,55-64,1,Male,1,20+ yrs (Higher Edu),1,Self-employed,Small/Mid Town,2.0,0.5767,0.26616,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Substitution,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
12,Austria,AUT,38,38,35-44,1,Male,1,20+ yrs (Higher Edu),1,Employee,Small/Mid Town,2.0,1.6009,0.73885,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Complete Replacement,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,1
